425746 15794
24221 287738 0.111111
245194 287739 0.066667
287737 287739 0.066667
50607 287739 0.066667
212945 287739 0.066667
287736 287739 0.066667
287735 287739 0.066667
34933 287739 0.066667
24150 287739 0.066667
287734 287739 0.066667
65720 287739 0.066667
146969 287739 0.066667
287738 287739 0.066667
153852 287739 0.066667
24221 287739 0.066667
176509 287739 0.066667
245194 287740 0.090909
287735 287740 0.090909
34933 287740 0.090909
24150 287740 0.090909
287734 287740 0.090909
287736 287740 0.090909
287737 287740 0.090909
287738 287740 0.090909
287739 287740 0.090909
153852 287740 0.090909
24221 287740 0.090909
281759 287817 1.000000
122314 287828 0.500000
122315 287828 0.500000
58824 287836 0.333333
267588 287836 0.333333
105928 287836 0.333333
191450 287876 0.500000
240938 287876 0.500000
205792 287885 0.250000
279862 287885 0.250000
279246 287885 0.250000
77950 287885 0.250000
240089 288101 0.333333
270678 288101 0.333333
97335 288101 0.333333
240089 288102 0.250000
288101 288102 0.250000
270678 288102 0.250000
97335 288102 0.250000
288101 288103 0.200000
288102 288103 0.200000
270678 288103 0.200000
97335 288103 0.200000
240089 288103 0.200000
288101 288104 0.166667
288102 288104 0.166667
288103 288104 0.166667
270678 288104 0.166667
97335 288104 0.166667
240089 288104 0.166667
69363 288852 0.500000
56596 288852 0.500000
286634 288932 0.142857
286635 288932 0.142857
286636 288932 0.142857
286637 288932 0.142857
281678 288932 0.142857
33912 288932 0.142857
39258 288932 0.142857
71651 288956 0.333333
173219 288956 0.333333
138582 288956 0.333333
146641 289150 0.333333
113483 289150 0.333333
105590 289150 0.333333
146641 289151 0.250000
289150 289151 0.250000
113483 289151 0.250000
105590 289151 0.250000
113483 289152 0.200000
146641 289152 0.200000
105590 289152 0.200000
289150 289152 0.200000
289151 289152 0.200000
289152 289153 0.166667
113483 289153 0.166667
146641 289153 0.166667
105590 289153 0.166667
289150 289153 0.166667
289151 289153 0.166667
289152 289154 0.142857
289153 289154 0.142857
113483 289154 0.142857
146641 289154 0.142857
105590 289154 0.142857
289150 289154 0.142857
289151 289154 0.142857
276243 289162 0.333333
276244 289162 0.333333
276301 289162 0.333333
289162 289163 0.250000
276243 289163 0.250000
276244 289163 0.250000
276301 289163 0.250000
178669 289203 0.500000
193070 289203 0.500000
289203 289204 0.333333
178669 289204 0.333333
193070 289204 0.333333
36552 289224 0.166667
283308 289224 0.166667
163473 289224 0.166667
233555 289224 0.166667
258611 289224 0.166667
231450 289224 0.166667
233092 289348 0.200000
268856 289348 0.200000
60971 289348 0.200000
272490 289348 0.200000
11960 289348 0.200000
259760 289420 0.333333
259761 289420 0.333333
259759 289420 0.333333
269793 289492 0.500000
214111 289492 0.500000
153672 289494 1.000000
165025 289538 0.166667
227233 289538 0.166667
177363 289538 0.166667
47508 289538 0.166667
44436 289538 0.166667
31997 289538 0.166667
66244 289548 0.166667
93129 289548 0.166667
93131 289548 0.166667
18480 289548 0.166667
269713 289548 0.166667
123064 289548 0.166667
66244 289549 0.142857
93129 289549 0.142857
93131 289549 0.142857
289548 289549 0.142857
18480 289549 0.142857
269713 289549 0.142857
123064 289549 0.142857
66244 289550 0.125000
93129 289550 0.125000
93131 289550 0.125000
289548 289550 0.125000
289549 289550 0.125000
18480 289550 0.125000
269713 289550 0.125000
123064 289550 0.125000
197280 289553 0.333333
44705 289553 0.333333
107307 289553 0.333333
27944 289554 0.333333
125260 289554 0.333333
97936 289554 0.333333
211798 289892 0.250000
57690 289892 0.250000
136140 289892 0.250000
163334 289892 0.250000
289892 289894 0.200000
163334 289894 0.200000
136140 289894 0.200000
211798 289894 0.200000
57690 289894 0.200000
99265 289912 0.166667
261892 289912 0.166667
278116 289912 0.166667
78342 289912 0.166667
219915 289912 0.166667
79862 289912 0.166667
233092 290072 0.166667
289348 290072 0.166667
268856 290072 0.166667
60971 290072 0.166667
272490 290072 0.166667
11960 290072 0.166667
113298 290193 0.500000
209005 290193 0.500000
38842 290369 0.333333
208782 290369 0.333333
55439 290369 0.333333
290369 290370 0.250000
38842 290370 0.250000
208782 290370 0.250000
55439 290370 0.250000
290369 290371 0.200000
290370 290371 0.200000
208782 290371 0.200000
55439 290371 0.200000
38842 290371 0.200000
290369 290372 0.166667
290370 290372 0.166667
290371 290372 0.166667
208782 290372 0.166667
55439 290372 0.166667
38842 290372 0.166667
5457 290409 0.333333
238162 290409 0.333333
10657 290409 0.333333
5457 290410 0.250000
238162 290410 0.250000
10657 290410 0.250000
290409 290410 0.250000
10657 290411 0.200000
290409 290411 0.200000
290410 290411 0.200000
5457 290411 0.200000
238162 290411 0.200000
10657 290412 0.166667
290409 290412 0.166667
290410 290412 0.166667
290411 290412 0.166667
5457 290412 0.166667
238162 290412 0.166667
10657 290413 0.142857
290409 290413 0.142857
290410 290413 0.142857
290411 290413 0.142857
290412 290413 0.142857
5457 290413 0.142857
238162 290413 0.142857
10657 290414 0.125000
290409 290414 0.125000
290410 290414 0.125000
290411 290414 0.125000
290412 290414 0.125000
290413 290414 0.125000
5457 290414 0.125000
238162 290414 0.125000
10657 290415 0.111111
290409 290415 0.111111
290410 290415 0.111111
290411 290415 0.111111
290412 290415 0.111111
290413 290415 0.111111
290414 290415 0.111111
5457 290415 0.111111
238162 290415 0.111111
81740 290490 1.000000
290490 290491 0.500000
81740 290491 0.500000
134114 290601 1.000000
207813 290687 0.500000
214111 290687 0.500000
72984 290748 1.000000
25378 291027 0.500000
148738 291027 0.500000
148246 291108 0.500000
26655 291108 0.500000
87033 291232 1.000000
135992 291664 0.333333
66353 291664 0.333333
259359 291664 0.333333
110462 291883 1.000000
291883 291884 0.500000
110462 291884 0.500000
256625 292091 0.250000
256988 292091 0.250000
76772 292091 0.250000
278254 292091 0.250000
76772 292092 0.200000
278254 292092 0.200000
256625 292092 0.200000
292091 292092 0.200000
256988 292092 0.200000
84996 292242 1.000000
77750 292303 1.000000
77750 292304 0.500000
292303 292304 0.500000
292304 292305 0.333333
77750 292305 0.333333
292303 292305 0.333333
292304 292306 0.250000
292305 292306 0.250000
77750 292306 0.250000
292303 292306 0.250000
292303 292307 0.200000
292304 292307 0.200000
292305 292307 0.200000
292306 292307 0.200000
77750 292307 0.200000
292303 292308 0.166667
292304 292308 0.166667
292305 292308 0.166667
292306 292308 0.166667
292307 292308 0.166667
77750 292308 0.166667
132956 292310 1.000000
90328 292414 0.250000
80705 292414 0.250000
103113 292414 0.250000
152685 292414 0.250000
218960 292639 1.000000
218960 292640 0.500000
292639 292640 0.500000
165025 292672 0.111111
227233 292672 0.111111
289538 292672 0.111111
122961 292672 0.111111
177363 292672 0.111111
47508 292672 0.111111
44436 292672 0.111111
98134 292672 0.111111
31997 292672 0.111111
209179 292951 1.000000
265017 293077 1.000000
265017 293078 0.500000
293077 293078 0.500000
265017 293079 0.333333
293077 293079 0.333333
293078 293079 0.333333
265017 293080 0.250000
293077 293080 0.250000
293078 293080 0.250000
293079 293080 0.250000
66244 293131 0.111111
93129 293131 0.111111
93131 293131 0.111111
289548 293131 0.111111
289549 293131 0.111111
289550 293131 0.111111
18480 293131 0.111111
269713 293131 0.111111
123064 293131 0.111111
66244 293132 0.100000
93129 293132 0.100000
93131 293132 0.100000
289548 293132 0.100000
289549 293132 0.100000
289550 293132 0.100000
293131 293132 0.100000
18480 293132 0.100000
269713 293132 0.100000
123064 293132 0.100000
66244 293133 0.090909
93129 293133 0.090909
93131 293133 0.090909
289548 293133 0.090909
289549 293133 0.090909
289550 293133 0.090909
293131 293133 0.090909
18480 293133 0.090909
269713 293133 0.090909
293132 293133 0.090909
123064 293133 0.090909
66244 293134 0.083333
93129 293134 0.083333
93131 293134 0.083333
289548 293134 0.083333
289549 293134 0.083333
289550 293134 0.083333
293131 293134 0.083333
18480 293134 0.083333
269713 293134 0.083333
293132 293134 0.083333
293133 293134 0.083333
123064 293134 0.083333
66244 293135 0.076923
93129 293135 0.076923
93131 293135 0.076923
289548 293135 0.076923
289549 293135 0.076923
289550 293135 0.076923
293131 293135 0.076923
18480 293135 0.076923
269713 293135 0.076923
293132 293135 0.076923
293133 293135 0.076923
293134 293135 0.076923
123064 293135 0.076923
193881 293281 1.000000
59945 293338 0.333333
168110 293338 0.333333
207271 293338 0.333333
90859 293611 0.500000
55110 293611 0.500000
90859 293612 0.333333
55110 293612 0.333333
293611 293612 0.333333
135992 293629 0.250000
259362 293629 0.250000
167804 293629 0.250000
210695 293629 0.250000
259362 293630 0.200000
210695 293630 0.200000
135992 293630 0.200000
167804 293630 0.200000
293629 293630 0.200000
293759 293760 1.000000
293761 293762 1.000000
293761 293763 0.500000
293762 293763 0.500000
293761 293764 0.333333
293762 293764 0.333333
293763 293764 0.333333
293761 293765 0.250000
293762 293765 0.250000
293763 293765 0.250000
293764 293765 0.250000
293761 293766 0.166667
156322 293766 0.166667
293763 293766 0.166667
293764 293766 0.166667
293762 293766 0.166667
293765 293766 0.166667
293761 293767 0.166667
293762 293767 0.166667
293763 293767 0.166667
293764 293767 0.166667
293765 293767 0.166667
293766 293767 0.166667
293761 293768 0.142857
293762 293768 0.142857
293763 293768 0.142857
293764 293768 0.142857
293765 293768 0.142857
293766 293768 0.142857
293767 293768 0.142857
119925 293792 1.000000
293792 293793 0.500000
119925 293793 0.500000
293792 293794 0.333333
293793 293794 0.333333
119925 293794 0.333333
148930 294376 0.250000
99915 294376 0.250000
146484 294376 0.250000
102557 294376 0.250000
148930 294377 0.200000
294376 294377 0.200000
99915 294377 0.200000
146484 294377 0.200000
102557 294377 0.200000
148930 294378 0.166667
294376 294378 0.166667
294377 294378 0.166667
99915 294378 0.166667
146484 294378 0.166667
102557 294378 0.166667
275749 294436 1.000000
294436 294437 0.500000
275749 294437 0.500000
117720 294530 0.250000
161935 294530 0.250000
168938 294530 0.250000
63047 294530 0.250000
108349 294556 0.500000
90342 294556 0.500000
294556 294557 0.333333
108349 294557 0.333333
90342 294557 0.333333
294556 294558 0.250000
108349 294558 0.250000
90342 294558 0.250000
294557 294558 0.250000
90342 294559 0.200000
294557 294559 0.200000
294556 294559 0.200000
108349 294559 0.200000
294558 294559 0.200000
162887 294729 0.500000
47879 294729 0.500000
294729 294730 0.333333
162887 294730 0.333333
47879 294730 0.333333
95782 294826 1.000000
84996 295249 1.000000
193881 295380 0.500000
293281 295380 0.500000
193881 295381 0.333333
293281 295381 0.333333
295380 295381 0.333333
193881 295382 0.250000
293281 295382 0.250000
295380 295382 0.250000
295381 295382 0.250000
293281 295383 0.200000
295380 295383 0.200000
295381 295383 0.200000
295382 295383 0.200000
193881 295383 0.200000
59945 295585 0.142857
190154 295585 0.142857
190156 295585 0.142857
168110 295585 0.142857
85043 295585 0.142857
34228 295585 0.142857
183030 295585 0.142857
45470 295628 1.000000
46209 295760 1.000000
46915 295779 0.333333
275253 295779 0.333333
153003 295779 0.333333
163181 295879 0.500000
246094 295879 0.500000
59465 295916 0.333333
92106 295916 0.333333
113723 295916 0.333333
28370 296119 0.333333
157695 296119 0.333333
98127 296119 0.333333
265017 296200 0.333333
265018 296200 0.333333
113115 296200 0.333333
265019 296201 0.250000
265017 296201 0.250000
113115 296201 0.250000
276639 296201 0.250000
293760 296293 0.250000
265017 296293 0.250000
265019 296293 0.250000
293759 296293 0.250000
296293 296294 1.000000
296293 296295 0.500000
296294 296295 0.500000
132956 296314 0.500000
292310 296314 0.500000
296314 296315 0.333333
132956 296315 0.333333
292310 296315 0.333333
296314 296316 0.250000
296315 296316 0.250000
132956 296316 0.250000
292310 296316 0.250000
132956 296317 0.200000
292310 296317 0.200000
296314 296317 0.200000
296315 296317 0.200000
296316 296317 0.200000
132956 296319 0.166667
292310 296319 0.166667
296314 296319 0.166667
296315 296319 0.166667
296316 296319 0.166667
296317 296319 0.166667
132956 296320 0.142857
292310 296320 0.142857
296314 296320 0.142857
296315 296320 0.142857
296316 296320 0.142857
296317 296320 0.142857
296319 296320 0.142857
42410 296415 0.250000
99251 296415 0.250000
106500 296415 0.250000
275629 296415 0.250000
106500 296416 0.200000
42410 296416 0.200000
275629 296416 0.200000
99251 296416 0.200000
296415 296416 0.200000
296416 296417 0.166667
106500 296417 0.166667
42410 296417 0.166667
275629 296417 0.166667
99251 296417 0.166667
296415 296417 0.166667
56596 296489 1.000000
36541 296546 1.000000
262220 296736 0.200000
76108 296736 0.200000
258797 296736 0.200000
232598 296736 0.200000
249692 296736 0.200000
150050 296799 0.142857
265616 296799 0.142857
265620 296799 0.142857
265624 296799 0.142857
265625 296799 0.142857
265626 296799 0.142857
205627 296799 0.142857
48760 296906 0.500000
49848 296906 0.500000
116220 296962 0.333333
88989 296962 0.333333
135581 296962 0.333333
296962 296963 0.200000
63053 296963 0.200000
88989 296963 0.200000
116220 296963 0.200000
135581 296963 0.200000
296962 296964 0.200000
296963 296964 0.200000
116220 296964 0.200000
88989 296964 0.200000
135581 296964 0.200000
296962 296965 0.166667
296963 296965 0.166667
296964 296965 0.166667
116220 296965 0.166667
88989 296965 0.166667
135581 296965 0.166667
296962 296966 0.142857
296963 296966 0.142857
296964 296966 0.142857
296965 296966 0.142857
116220 296966 0.142857
88989 296966 0.142857
135581 296966 0.142857
293793 297207 0.500000
119925 297207 0.500000
95782 297209 1.000000
297209 297210 0.500000
95782 297210 0.500000
212446 297449 0.125000
41350 297449 0.125000
286440 297449 0.125000
274588 297449 0.125000
274587 297449 0.125000
237788 297449 0.125000
237790 297449 0.125000
212447 297449 0.125000
212446 297450 0.111111
41350 297450 0.111111
286440 297450 0.111111
297449 297450 0.111111
274588 297450 0.111111
274587 297450 0.111111
237788 297450 0.111111
237790 297450 0.111111
212447 297450 0.111111
212446 297451 0.100000
41350 297451 0.100000
286440 297451 0.100000
297449 297451 0.100000
297450 297451 0.100000
274588 297451 0.100000
274587 297451 0.100000
237788 297451 0.100000
237790 297451 0.100000
212447 297451 0.100000
212446 297452 0.090909
41350 297452 0.090909
286440 297452 0.090909
297449 297452 0.090909
297450 297452 0.090909
297451 297452 0.090909
274588 297452 0.090909
274587 297452 0.090909
237788 297452 0.090909
237790 297452 0.090909
212447 297452 0.090909
267227 297476 0.166667
74221 297476 0.166667
7663 297476 0.166667
203830 297476 0.166667
245627 297476 0.166667
245628 297476 0.166667
42913 297526 0.250000
101131 297526 0.250000
267895 297526 0.250000
250527 297526 0.250000
9235 297553 1.000000
297553 297554 0.500000
9235 297554 0.500000
297553 297555 0.333333
297554 297555 0.333333
9235 297555 0.333333
290490 297660 0.333333
290491 297660 0.333333
81740 297660 0.333333
219700 297663 0.333333
250189 297663 0.333333
228078 297663 0.333333
183685 297717 0.142857
38700 297717 0.142857
165329 297717 0.142857
128403 297717 0.142857
203837 297717 0.142857
208787 297717 0.142857
92541 297717 0.142857
173058 297765 1.000000
173058 297766 0.500000
297765 297766 0.500000
132628 297862 1.000000
266538 297863 0.500000
132628 297863 0.500000
132628 297864 0.500000
297862 297864 0.500000
266538 297866 0.500000
132628 297866 0.500000
246512 298104 0.333333
178669 298104 0.333333
193070 298104 0.333333
246512 298105 0.250000
298104 298105 0.250000
178669 298105 0.250000
193070 298105 0.250000
113231 298170 1.000000
298170 298171 0.500000
113231 298171 0.500000
292303 298812 0.142857
292304 298812 0.142857
292305 298812 0.142857
292306 298812 0.142857
292307 298812 0.142857
292308 298812 0.142857
77750 298812 0.142857
292303 298813 0.125000
292304 298813 0.125000
292305 298813 0.125000
292306 298813 0.125000
292307 298813 0.125000
292308 298813 0.125000
77750 298813 0.125000
298812 298813 0.125000
267364 298856 0.333333
17628 298856 0.333333
17247 298856 0.333333
76440 298912 0.500000
134714 298912 0.500000
291108 299088 0.250000
189444 299088 0.250000
148246 299088 0.250000
26655 299088 0.250000
42400 299273 0.166667
54881 299273 0.166667
242918 299273 0.166667
253574 299273 0.166667
40201 299273 0.166667
245075 299273 0.166667
294826 299326 0.500000
95782 299326 0.500000
299326 299327 0.333333
294826 299327 0.333333
95782 299327 0.333333
293760 299331 1.000000
293760 299332 0.500000
299331 299332 0.500000
299381 299382 1.000000
299381 299383 0.500000
299382 299383 0.500000
267885 299415 1.000000
267885 299416 0.500000
299415 299416 0.500000
94354 299692 0.333333
241140 299692 0.333333
83558 299692 0.333333
94354 299693 0.250000
241140 299693 0.250000
83558 299693 0.250000
299692 299693 0.250000
83558 299694 0.200000
299692 299694 0.200000
299693 299694 0.200000
94354 299694 0.200000
241140 299694 0.200000
291883 299725 0.333333
291884 299725 0.333333
110462 299725 0.333333
291883 299726 0.250000
291884 299726 0.250000
299725 299726 0.250000
110462 299726 0.250000
171583 299944 0.500000
46407 299944 0.500000
71651 299946 0.250000
288956 299946 0.250000
173219 299946 0.250000
138582 299946 0.250000
16578 300034 0.333333
71588 300034 0.333333
82253 300034 0.333333
258329 300248 1.000000
281758 300278 1.000000
167901 300291 0.250000
134779 300291 0.250000
94069 300291 0.250000
17047 300291 0.250000
18185 300297 0.333333
138837 300297 0.333333
260029 300297 0.333333
10657 300679 0.100000
290409 300679 0.100000
290410 300679 0.100000
290411 300679 0.100000
290412 300679 0.100000
290413 300679 0.100000
290414 300679 0.100000
290415 300679 0.100000
5457 300679 0.100000
238162 300679 0.100000
249692 300688 0.333333
232597 300688 0.333333
232598 300688 0.333333
280546 300988 0.200000
53195 300988 0.200000
53196 300988 0.200000
207885 300988 0.200000
170104 300988 0.200000
205792 301027 0.200000
287885 301027 0.200000
279246 301027 0.200000
279862 301027 0.200000
77950 301027 0.200000
205792 301028 0.166667
301027 301028 0.166667
287885 301028 0.166667
279246 301028 0.166667
279862 301028 0.166667
77950 301028 0.166667
300248 301063 0.500000
258329 301063 0.500000
293554 301084 1.000000
293554 301085 0.500000
301084 301085 0.500000
293554 301086 0.333333
301084 301086 0.333333
301085 301086 0.333333
50607 301314 0.142857
212945 301314 0.142857
65720 301314 0.142857
146969 301314 0.142857
240986 301314 0.142857
176509 301314 0.142857
65471 301314 0.142857
293554 301584 0.250000
301084 301584 0.250000
301085 301584 0.250000
301086 301584 0.250000
294436 301629 1.000000
113610 301675 1.000000
113610 301676 0.500000
301675 301676 0.500000
216295 301773 0.142857
82507 301773 0.142857
79601 301773 0.142857
118770 301773 0.142857
83923 301773 0.142857
197244 301773 0.142857
284861 301773 0.142857
168135 301831 0.200000
264423 301831 0.200000
68999 301831 0.200000
151568 301831 0.200000
270064 301831 0.200000
91104 301853 0.250000
258268 301853 0.250000
80452 301853 0.250000
220622 301853 0.250000
90342 302042 0.166667
294557 302042 0.166667
294556 302042 0.166667
108349 302042 0.166667
294558 302042 0.166667
294559 302042 0.166667
100392 302045 0.333333
270302 302045 0.333333
280078 302045 0.333333
91104 302497 0.166667
80452 302497 0.166667
265382 302497 0.166667
220622 302497 0.166667
258268 302497 0.166667
301853 302497 0.166667
297209 302861 0.333333
297210 302861 0.333333
95782 302861 0.333333
63700 302991 0.333333
18766 302991 0.333333
164223 302991 0.333333
90859 303150 0.250000
293612 303150 0.250000
55110 303150 0.250000
293611 303150 0.250000
55110 303152 0.200000
90859 303152 0.200000
293612 303152 0.200000
293611 303152 0.200000
303150 303152 0.200000
55110 303154 0.166667
90859 303154 0.166667
293612 303154 0.166667
293611 303154 0.166667
303150 303154 0.166667
303152 303154 0.166667
292303 303623 0.111111
292304 303623 0.111111
292305 303623 0.111111
292306 303623 0.111111
292307 303623 0.111111
292308 303623 0.111111
77750 303623 0.111111
298812 303623 0.111111
298813 303623 0.111111
303623 303624 0.100000
292303 303624 0.100000
292304 303624 0.100000
292305 303624 0.100000
292306 303624 0.100000
292307 303624 0.100000
292308 303624 0.100000
77750 303624 0.100000
298812 303624 0.100000
298813 303624 0.100000
172378 303641 0.500000
119925 303641 0.500000
303641 303643 0.333333
172378 303643 0.333333
119925 303643 0.333333
303641 303645 0.250000
172378 303645 0.250000
303643 303645 0.250000
119925 303645 0.250000
223224 303702 0.333333
223223 303702 0.333333
24863 303702 0.333333
223224 303703 0.250000
223223 303703 0.250000
303702 303703 0.250000
24863 303703 0.250000
303703 303704 0.200000
303702 303704 0.200000
223223 303704 0.200000
223224 303704 0.200000
24863 303704 0.200000
42400 303710 0.142857
54881 303710 0.142857
242918 303710 0.142857
253574 303710 0.142857
40201 303710 0.142857
299273 303710 0.142857
245075 303710 0.142857
42400 303711 0.125000
54881 303711 0.125000
242918 303711 0.125000
253574 303711 0.125000
40201 303711 0.125000
299273 303711 0.125000
245075 303711 0.125000
303710 303711 0.125000
42400 303712 0.111111
54881 303712 0.111111
242918 303712 0.111111
253574 303712 0.111111
40201 303712 0.111111
299273 303712 0.111111
245075 303712 0.111111
303710 303712 0.111111
303711 303712 0.111111
153672 303822 1.000000
153672 303823 1.000000
153672 303824 0.500000
303823 303824 0.500000
153672 303825 0.333333
303824 303825 0.333333
303823 303825 0.333333
153672 303826 0.250000
303825 303826 0.250000
303824 303826 0.250000
303823 303826 0.250000
153672 303829 0.500000
289494 303829 0.500000
290490 304215 0.250000
290491 304215 0.250000
81740 304215 0.250000
297660 304215 0.250000
267364 304317 0.250000
298856 304317 0.250000
17628 304317 0.250000
17247 304317 0.250000
220870 304386 0.200000
104359 304386 0.200000
267885 304386 0.200000
54007 304386 0.200000
281759 304386 0.200000
20387 304437 0.333333
199293 304437 0.333333
284285 304437 0.333333
20387 304642 0.200000
284285 304642 0.200000
275825 304642 0.200000
304437 304642 0.200000
199293 304642 0.200000
304797 304798 1.000000
304797 304812 0.500000
304798 304812 0.500000
304812 304813 0.333333
304797 304813 0.333333
304798 304813 0.333333
304812 304814 0.250000
304797 304814 0.250000
304798 304814 0.250000
304813 304814 0.250000
304812 304815 0.200000
304813 304815 0.200000
304814 304815 0.200000
304797 304815 0.200000
304798 304815 0.200000
168503 304876 1.000000
295249 305065 0.333333
292242 305065 0.333333
84996 305065 0.333333
295249 305066 0.250000
292242 305066 0.250000
305065 305066 0.250000
84996 305066 0.250000
305065 305067 0.333333
305066 305067 0.333333
84996 305067 0.333333
84996 305068 0.142857
305065 305068 0.142857
305066 305068 0.142857
305067 305068 0.142857
57678 305068 0.142857
295249 305068 0.142857
292242 305068 0.142857
201338 305077 0.500000
225148 305077 0.500000
296962 305127 0.125000
296963 305127 0.125000
296964 305127 0.125000
296965 305127 0.125000
296966 305127 0.125000
116220 305127 0.125000
88989 305127 0.125000
135581 305127 0.125000
81349 305239 1.000000
95856 305243 0.333333
172376 305243 0.333333
110542 305243 0.333333
276639 305273 1.000000
212898 305354 0.166667
285511 305354 0.166667
283823 305354 0.166667
66065 305354 0.166667
247578 305354 0.166667
179997 305354 0.166667
302991 305423 0.250000
63700 305423 0.250000
18766 305423 0.250000
164223 305423 0.250000
246593 305476 0.500000
246595 305476 0.500000
305492 305493 1.000000
305492 305494 0.500000
305493 305494 0.500000
267885 305533 0.500000
281759 305533 0.500000
125824 306246 0.142857
62049 306246 0.142857
225249 306246 0.142857
283757 306246 0.142857
231667 306246 0.142857
253395 306246 0.142857
173276 306246 0.142857
241962 306258 0.500000
216349 306258 0.500000
253502 306345 0.333333
297210 306345 0.333333
95782 306345 0.333333
253502 306346 0.333333
306345 306346 0.333333
95782 306346 0.333333
81349 306380 0.500000
305239 306380 0.500000
306380 306381 0.333333
81349 306381 0.333333
305239 306381 0.333333
306381 306382 0.250000
306380 306382 0.250000
81349 306382 0.250000
305239 306382 0.250000
81349 306383 0.200000
306380 306383 0.200000
306381 306383 0.200000
306382 306383 0.200000
305239 306383 0.200000
71651 306395 0.200000
173219 306395 0.200000
299946 306395 0.200000
138582 306395 0.200000
288956 306395 0.200000
71651 306396 0.166667
173219 306396 0.166667
299946 306396 0.166667
138582 306396 0.166667
306395 306396 0.166667
288956 306396 0.166667
75262 306412 1.000000
296546 306570 0.500000
36541 306570 0.500000
129884 306686 1.000000
219700 306770 0.250000
250189 306770 0.250000
228078 306770 0.250000
297663 306770 0.250000
230696 306929 0.250000
72714 306929 0.250000
258306 306929 0.250000
270134 306929 0.250000
241962 306990 0.333333
306258 306990 0.333333
216349 306990 0.333333
241962 306991 0.250000
306258 306991 0.250000
216349 306991 0.250000
306990 306991 0.250000
241962 306992 0.200000
306990 306992 0.200000
306991 306992 0.200000
306258 306992 0.200000
216349 306992 0.200000
65224 307085 1.000000
84917 307180 1.000000
153659 307308 0.333333
143470 307308 0.333333
42399 307308 0.333333
292242 307414 0.333333
305067 307414 0.333333
84996 307414 0.333333
293077 307530 0.200000
293078 307530 0.200000
293079 307530 0.200000
293080 307530 0.200000
265017 307530 0.200000
37843 307584 0.333333
85676 307584 0.333333
100295 307584 0.333333
296201 307607 0.500000
113115 307607 0.500000
296201 307615 0.500000
307607 307615 0.500000
296546 307708 0.333333
36541 307708 0.333333
306570 307708 0.333333
296546 307709 0.250000
307708 307709 0.250000
36541 307709 0.250000
306570 307709 0.250000
296546 307710 0.200000
36541 307710 0.200000
306570 307710 0.200000
307708 307710 0.200000
307709 307710 0.200000
243008 307924 0.142857
217381 307924 0.142857
96107 307924 0.142857
247403 307924 0.142857
251307 307924 0.142857
76758 307924 0.142857
94458 307924 0.142857
104359 308289 0.250000
304386 308289 0.250000
220870 308289 0.250000
54007 308289 0.250000
294436 308336 0.500000
301629 308336 0.500000
201338 308595 0.333333
225148 308595 0.333333
305077 308595 0.333333
305273 308691 0.500000
276639 308691 0.500000
305273 308692 0.333333
308691 308692 0.333333
276639 308692 0.333333
307180 308725 0.500000
84917 308725 0.500000
216295 308808 0.125000
82507 308808 0.125000
301773 308808 0.125000
79601 308808 0.125000
118770 308808 0.125000
83923 308808 0.125000
197244 308808 0.125000
284861 308808 0.125000
260665 308843 0.333333
260666 308843 0.333333
213486 308843 0.333333
293281 308884 0.166667
295380 308884 0.166667
295381 308884 0.166667
295382 308884 0.166667
295383 308884 0.166667
193881 308884 0.166667
185285 308935 0.200000
308843 308935 0.200000
213486 308935 0.200000
260665 308935 0.200000
260666 308935 0.200000
276801 308942 0.166667
7311 308942 0.166667
286653 308942 0.166667
216820 308942 0.166667
62550 308942 0.166667
182397 308942 0.166667
133507 309554 0.111111
72740 309554 0.111111
134181 309554 0.111111
269032 309554 0.111111
93484 309554 0.111111
174125 309554 0.111111
214420 309554 0.111111
284954 309554 0.111111
102239 309554 0.111111
305492 309582 0.166667
305493 309582 0.166667
299381 309582 0.166667
299382 309582 0.166667
305494 309582 0.166667
299383 309582 0.166667
281758 309735 1.000000
281758 309736 0.500000
309735 309736 0.500000
29752 309915 0.250000
277465 309915 0.250000
20658 309915 0.250000
217824 309915 0.250000
217824 309917 0.200000
20658 309917 0.200000
29752 309917 0.200000
277465 309917 0.200000
309915 309917 0.200000
217824 309918 0.166667
20658 309918 0.166667
29752 309918 0.166667
277465 309918 0.166667
309915 309918 0.166667
309917 309918 0.166667
203848 310252 1.000000
203848 310253 0.500000
310252 310253 0.500000
269187 310372 0.333333
160092 310372 0.333333
158783 310372 0.333333
285412 310608 0.200000
255366 310608 0.200000
277195 310608 0.200000
277196 310608 0.200000
277717 310608 0.200000
121485 310718 0.500000
245637 310718 0.500000
196442 310960 0.333333
202163 310960 0.333333
76125 310960 0.333333
310960 310961 0.250000
196442 310961 0.250000
202163 310961 0.250000
76125 310961 0.250000
246593 311137 0.333333
246595 311137 0.333333
305476 311137 0.333333
182397 311243 1.000000
303703 311257 0.166667
303704 311257 0.166667
303702 311257 0.166667
223223 311257 0.166667
223224 311257 0.166667
24863 311257 0.166667
303703 311258 0.142857
303704 311258 0.142857
303702 311258 0.142857
223223 311258 0.142857
223224 311258 0.142857
311257 311258 0.142857
24863 311258 0.142857
297553 311319 0.250000
297554 311319 0.250000
9235 311319 0.250000
297555 311319 0.250000
133436 311349 0.500000
195029 311349 0.500000
169593 311430 0.500000
102958 311430 0.500000
69989 311490 0.166667
181126 311490 0.166667
72781 311490 0.166667
98161 311490 0.166667
193719 311490 0.166667
178718 311490 0.166667
113298 311497 0.500000
