548526 13474
340855 383250 0.052632
283003 383250 0.052632
378470 383468 0.333333
238357 383468 0.333333
353933 383468 0.333333
359616 383515 0.125000
313922 383515 0.125000
15076 383515 0.125000
226152 383515 0.125000
345744 383515 0.125000
335413 383515 0.125000
180506 383515 0.125000
160253 383515 0.125000
205568 383743 0.250000
237027 383743 0.250000
280211 383743 0.250000
203701 383743 0.250000
135302 384060 0.200000
166536 384060 0.200000
239656 384060 0.200000
122929 384060 0.200000
72095 384060 0.200000
50066 384103 1.000000
74914 384358 0.166667
138186 384358 0.166667
301328 384358 0.166667
50229 384358 0.166667
13083 384358 0.166667
161631 384358 0.166667
85992 384553 0.250000
261066 384553 0.250000
11498 384553 0.250000
139410 384553 0.250000
302104 384625 0.250000
342521 384625 0.250000
16051 384625 0.250000
343351 384625 0.250000
209611 384715 0.111111
223755 384715 0.111111
257265 384715 0.111111
195987 384715 0.111111
134328 384715 0.111111
60351 384715 0.111111
275487 384715 0.111111
193756 384715 0.111111
101983 384715 0.111111
286245 385197 0.111111
56711 385197 0.111111
123304 385197 0.111111
271402 385197 0.111111
70028 385197 0.111111
112428 385197 0.111111
313181 385197 0.111111
30877 385197 0.111111
171678 385197 0.111111
332739 385265 0.500000
11462 385265 0.500000
332482 385347 0.166667
327234 385347 0.166667
355280 385347 0.166667
289685 385347 0.166667
90205 385347 0.166667
262847 385347 0.166667
62953 385459 0.500000
87721 385459 0.500000
233672 385739 0.166667
157901 385739 0.166667
36205 385739 0.166667
240238 385739 0.166667
242550 385739 0.166667
83103 385739 0.166667
164035 386267 0.500000
344437 386267 0.500000
92800 386343 0.090909
212805 386343 0.090909
378214 386343 0.090909
64999 386343 0.090909
2503 386343 0.090909
211751 386343 0.090909
276010 386343 0.090909
90295 386343 0.090909
36793 386343 0.090909
56058 386343 0.090909
236925 386343 0.090909
157089 386376 0.125000
220801 386376 0.125000
226561 386376 0.125000
194407 386376 0.125000
19471 386376 0.125000
234224 386376 0.125000
178108 386376 0.125000
277277 386376 0.125000
134064 386664 0.250000
259921 386664 0.250000
301086 386664 0.250000
70863 386664 0.250000
278920 386683 0.250000
324084 386683 0.250000
61148 386683 0.250000
197797 386683 0.250000
194080 386697 0.142857
144045 386697 0.142857
367283 386697 0.142857
173236 386697 0.142857
169044 386697 0.142857
365781 386697 0.142857
156667 386697 0.142857
382801 386834 0.250000
293389 386834 0.250000
15316 386834 0.250000
13837 386834 0.250000
76984 386868 0.333333
261046 386868 0.333333
261014 386868 0.333333
265216 386984 0.333333
231450 386984 0.333333
101413 386984 0.333333
180908 387160 1.000000
102756 387236 1.000000
163452 387434 0.333333
331526 387434 0.333333
299655 387434 0.333333
149432 387465 0.250000
246768 387465 0.250000
362551 387465 0.250000
276847 387465 0.250000
222181 387584 0.250000
184803 387584 0.250000
212245 387584 0.250000
193534 387584 0.250000
136916 387661 0.333333
90508 387661 0.333333
241677 387661 0.333333
53541 387663 0.200000
90508 387663 0.200000
47917 387663 0.200000
387661 387663 0.200000
136916 387663 0.200000
121673 387878 0.333333
57001 387878 0.333333
165419 387878 0.333333
163816 387941 0.333333
376722 387941 0.333333
93003 387941 0.333333
92800 387968 0.333333
36793 387968 0.333333
386343 387968 0.333333
138428 387972 1.000000
355906 388080 0.500000
73719 388080 0.500000
254624 388342 0.500000
306515 388342 0.500000
364773 388560 0.111111
93674 388560 0.111111
331116 388560 0.111111
340590 388560 0.111111
74320 388560 0.111111
104500 388560 0.111111
68757 388560 0.111111
316504 388560 0.111111
160383 388560 0.111111
7651 388591 0.200000
235463 388591 0.200000
35242 388591 0.200000
361420 388591 0.200000
112685 388591 0.200000
207684 388736 0.200000
156489 388736 0.200000
321867 388736 0.200000
75000 388736 0.200000
278335 388736 0.200000
20676 388751 0.100000
60967 388751 0.100000
80072 388751 0.100000
70797 388751 0.100000
222386 388751 0.100000
186483 388751 0.100000
350356 388751 0.100000
269750 388751 0.100000
228567 388751 0.100000
114872 388751 0.100000
251270 388820 0.200000
241881 388820 0.200000
51130 388820 0.200000
173982 388820 0.200000
323839 388820 0.200000
372953 389000 0.500000
299770 389000 0.500000
135652 389009 0.200000
220229 389009 0.200000
172487 389009 0.200000
249463 389009 0.200000
152314 389009 0.200000
368759 389343 1.000000
74852 389494 0.200000
14981 389494 0.200000
350418 389494 0.200000
352692 389494 0.200000
376699 389494 0.200000
249760 389529 0.200000
380326 389529 0.200000
169353 389529 0.200000
135867 389529 0.200000
7548 389529 0.200000
4092 389644 0.250000
128901 389644 0.250000
341575 389644 0.250000
104191 389644 0.250000
79592 389896 0.250000
361337 389896 0.250000
100920 389896 0.250000
367186 389896 0.250000
203633 389962 0.500000
64287 389962 0.500000
347255 390045 1.000000
322563 390081 0.166667
140392 390081 0.166667
230601 390081 0.166667
206643 390081 0.166667
342042 390081 0.166667
144255 390081 0.166667
73765 390104 0.200000
169293 390104 0.200000
280211 390104 0.200000
143573 390104 0.200000
59514 390104 0.200000
344592 390845 0.250000
379682 390845 0.250000
11516 390845 0.250000
166191 390845 0.250000
154368 391006 0.333333
4891 391006 0.333333
240949 391006 0.333333
64131 391238 0.333333
46196 391238 0.333333
196726 391238 0.333333
124819 391296 1.000000
78497 391377 0.142857
277892 391377 0.142857
282665 391377 0.142857
259116 391377 0.142857
327251 391377 0.142857
84342 391377 0.142857
127711 391377 0.142857
368759 391388 1.000000
231528 391504 0.200000
57643 391504 0.200000
300044 391504 0.200000
82549 391504 0.200000
45847 391504 0.200000
338338 391528 0.200000
117923 391528 0.200000
74852 391528 0.200000
113192 391528 0.200000
367645 391528 0.200000
4005 391665 0.166667
282981 391665 0.166667
371558 391665 0.166667
97674 391665 0.166667
44111 391665 0.166667
124690 391665 0.166667
179001 391697 1.000000
82730 391732 0.200000
109422 391732 0.200000
377039 391732 0.200000
90608 391732 0.200000
107186 391732 0.200000
273712 391925 0.250000
332097 391925 0.250000
281946 391925 0.250000
48550 391925 0.250000
40257 391957 0.200000
87944 391957 0.200000
149459 391957 0.200000
302298 391957 0.200000
323354 391957 0.200000
68871 391981 1.000000
376880 392150 0.250000
49737 392150 0.250000
322484 392150 0.250000
326935 392150 0.250000
43288 392187 0.250000
318953 392187 0.250000
341763 392187 0.250000
343017 392187 0.250000
208899 392391 0.200000
317988 392391 0.200000
81011 392391 0.200000
161781 392391 0.200000
88567 392391 0.200000
178224 392394 0.250000
32514 392394 0.250000
326818 392394 0.250000
131925 392394 0.250000
138913 392498 0.333333
100918 392498 0.333333
280767 392498 0.333333
41377 392651 0.200000
380326 392651 0.200000
342317 392651 0.200000
347739 392651 0.200000
7548 392651 0.200000
154979 392661 0.166667
93866 392661 0.166667
80426 392661 0.166667
46638 392661 0.166667
41233 392661 0.166667
317976 392661 0.166667
133589 392824 0.333333
293389 392824 0.333333
13837 392824 0.333333
308617 392902 0.125000
214829 392902 0.125000
153838 392902 0.125000
64751 392902 0.125000
331600 392902 0.125000
10546 392902 0.125000
250005 392902 0.125000
225654 392902 0.125000
336378 392981 0.333333
266452 392981 0.333333
108247 392981 0.333333
267328 393054 0.100000
4389 393054 0.100000
1806 393054 0.100000
164686 393054 0.100000
35472 393054 0.100000
376498 393054 0.100000
49268 393054 0.100000
158841 393054 0.100000
49243 393054 0.100000
321497 393054 0.100000
185056 393087 0.250000
168572 393087 0.250000
168526 393087 0.250000
255103 393087 0.250000
256722 393304 0.500000
340390 393304 0.500000
312585 393519 0.500000
294063 393519 0.500000
6170 393538 0.333333
121596 393538 0.333333
256479 393538 0.333333
287249 393554 0.333333
136589 393554 0.333333
349247 393554 0.333333
73 393723 0.500000
42018 393723 0.500000
369920 393849 0.500000
345827 393849 0.500000
317098 394067 0.250000
77482 394067 0.250000
353933 394067 0.250000
378470 394067 0.250000
120942 394142 1.000000
198063 394175 1.000000
348709 394466 0.200000
49737 394466 0.200000
321929 394466 0.200000
322484 394466 0.200000
326935 394466 0.200000
110248 394523 0.333333
9169 394523 0.333333
235924 394523 0.333333
380100 394804 0.142857
174631 394804 0.142857
91623 394804 0.142857
246476 394804 0.142857
248173 394804 0.142857
159503 394804 0.142857
272669 394804 0.142857
85992 394866 0.250000
211337 394866 0.250000
118909 394866 0.250000
255103 394866 0.250000
166536 395085 0.200000
239656 395085 0.200000
72095 395085 0.200000
151254 395085 0.200000
154047 395085 0.200000
35242 395097 0.250000
7651 395097 0.250000
34204 395097 0.250000
235463 395097 0.250000
373569 395227 0.250000
296324 395227 0.250000
36892 395227 0.250000
332135 395227 0.250000
390045 395309 0.500000
347255 395309 0.500000
359073 395421 0.200000
163140 395421 0.200000
329735 395421 0.200000
162579 395421 0.200000
74012 395421 0.200000
105993 395464 0.500000
355461 395464 0.500000
90017 395500 0.142857
164035 395500 0.142857
68164 395500 0.142857
234757 395500 0.142857
209103 395500 0.142857
344437 395500 0.142857
386267 395500 0.142857
329817 395752 0.083333
22979 395752 0.083333
159929 395752 0.083333
320761 395752 0.083333
122728 395752 0.083333
51660 395752 0.083333
352817 395752 0.083333
225783 395752 0.083333
13752 395752 0.083333
136953 395752 0.083333
13146 395752 0.083333
371837 395752 0.083333
348108 396166 1.000000
138501 396297 0.166667
91655 396297 0.166667
363273 396297 0.166667
283793 396297 0.166667
279761 396297 0.166667
280410 396297 0.166667
55464 396350 0.500000
326811 396350 0.500000
3456 396413 0.333333
274265 396413 0.333333
256627 396413 0.333333
284970 396551 0.250000
345173 396551 0.250000
117486 396551 0.250000
341967 396551 0.250000
61571 396655 0.250000
110252 396655 0.250000
68613 396655 0.250000
201405 396655 0.250000
62953 396806 0.333333
222379 396806 0.333333
3236 396806 0.333333
227516 396870 1.000000
320985 396952 0.333333
132836 396952 0.333333
242229 396952 0.333333
16648 397560 0.333333
186915 397560 0.333333
244262 397560 0.333333
357139 397652 0.333333
343803 397652 0.333333
342582 397652 0.333333
118232 397673 0.250000
343737 397673 0.250000
286350 397673 0.250000
26015 397673 0.250000
103232 397772 0.058824
363489 397772 0.058824
107269 397772 0.058824
344472 397772 0.058824
215847 397772 0.058824
381701 397772 0.058824
342410 397772 0.058824
127819 397772 0.058824
230284 397772 0.058824
272971 397772 0.058824
154963 397772 0.058824
93974 397772 0.058824
383223 397772 0.058824
42712 397772 0.058824
33081 397772 0.058824
263035 397772 0.058824
53054 397772 0.058824
254624 397777 0.250000
306515 397777 0.250000
374164 397777 0.250000
388342 397777 0.250000
319430 398166 0.333333
196822 398166 0.333333
95647 398166 0.333333
86257 398286 0.333333
50066 398286 0.333333
26661 398286 0.333333
355906 398321 1.000000
42977 398324 0.100000
334061 398324 0.100000
85486 398324 0.100000
216431 398324 0.100000
107856 398324 0.100000
269236 398324 0.100000
58742 398324 0.100000
54168 398324 0.100000
73243 398324 0.100000
78652 398324 0.100000
55464 398611 0.250000
188145 398611 0.250000
20716 398611 0.250000
246045 398611 0.250000
95461 398742 0.166667
34379 398742 0.166667
227311 398742 0.166667
12500 398742 0.166667
213301 398742 0.166667
67990 398742 0.166667
289766 398891 0.500000
91927 398891 0.500000
346403 398893 0.166667
289765 398893 0.166667
289766 398893 0.166667
398891 398893 0.166667
91927 398893 0.166667
285310 398893 0.166667
92707 399006 0.166667
88071 399006 0.166667
109100 399006 0.166667
31185 399006 0.166667
88664 399006 0.166667
67802 399006 0.166667
254624 399259 0.500000
82034 399259 0.500000
300327 399478 0.166667
128781 399478 0.166667
75600 399478 0.166667
312433 399478 0.166667
278740 399478 0.166667
348662 399478 0.166667
199372 399560 1.000000
331603 399669 0.333333
144221 399669 0.333333
188534 399669 0.333333
345528 399876 0.333333
359466 399876 0.333333
356182 399876 0.333333
24448 400164 0.166667
333763 400164 0.166667
162613 400164 0.166667
124599 400164 0.166667
303290 400164 0.166667
285086 400164 0.166667
216696 400218 0.333333
197609 400218 0.333333
52236 400218 0.333333
118232 400307 0.500000
344307 400307 0.500000
254448 400510 0.250000
63076 400510 0.250000
274294 400510 0.250000
354326 400510 0.250000
326441 400566 0.500000
161796 400566 0.500000
128608 401020 0.200000
373858 401020 0.200000
345744 401020 0.200000
335413 401020 0.200000
309623 401020 0.200000
99573 401298 0.250000
123091 401298 0.250000
40389 401298 0.250000
197822 401298 0.250000
174206 401351 1.000000
174208 401355 0.333333
174206 401355 0.333333
401351 401355 0.333333
174208 401357 0.200000
401351 401357 0.200000
401355 401357 0.200000
79772 401357 0.200000
174206 401357 0.200000
174208 401386 0.200000
401351 401386 0.200000
401355 401386 0.200000
401357 401386 0.200000
174206 401386 0.200000
260643 401575 0.071429
246373 401575 0.071429
233927 401575 0.071429
12904 401575 0.071429
246279 401575 0.071429
248522 401575 0.071429
265479 401575 0.071429
326441 401575 0.071429
221490 401575 0.071429
67416 401575 0.071429
400566 401575 0.071429
68152 401575 0.071429
199549 401575 0.071429
239679 401575 0.071429
92465 401686 0.500000
109590 401686 0.500000
175208 401800 0.500000
265673 401800 0.500000
61337 402042 0.333333
370763 402042 0.333333
253676 402042 0.333333
324084 402327 0.333333
220084 402327 0.333333
61148 402327 0.333333
378519 402485 1.000000
293109 402718 0.250000
147147 402718 0.250000
194405 402718 0.250000
321887 402718 0.250000
36169 402729 0.166667
213609 402729 0.166667
260559 402729 0.166667
221585 402729 0.166667
188821 402729 0.166667
48825 402729 0.166667
288881 402905 0.250000
25705 402905 0.250000
231588 402905 0.250000
343798 402905 0.250000
281286 402937 0.142857
233672 402937 0.142857
52427 402937 0.142857
36205 402937 0.142857
240238 402937 0.142857
258449 402937 0.142857
62450 402937 0.142857
312585 403179 0.166667
336521 403179 0.166667
359340 403179 0.166667
294063 403179 0.166667
393519 403179 0.166667
94558 403179 0.166667
186535 403188 0.142857
249831 403188 0.142857
54892 403188 0.142857
57166 403188 0.142857
317331 403188 0.142857
202203 403188 0.142857
32702 403188 0.142857
252416 403212 0.090909
311205 403212 0.090909
302152 403212 0.090909
196044 403212 0.090909
298476 403212 0.090909
207857 403212 0.090909
222994 403212 0.090909
343957 403212 0.090909
136950 403212 0.090909
217115 403212 0.090909
288252 403212 0.090909
310133 403336 0.333333
225226 403336 0.333333
14245 403336 0.333333
184803 403840 0.333333
212245 403840 0.333333
193534 403840 0.333333
27841 404226 0.250000
27451 404226 0.250000
102198 404226 0.250000
339167 404226 0.250000
178472 404231 0.250000
301853 404231 0.250000
250186 404231 0.250000
60469 404231 0.250000
247514 404306 0.500000
319325 404306 0.500000
7651 404319 0.125000
235463 404319 0.125000
179914 404319 0.125000
35242 404319 0.125000
361420 404319 0.125000
112685 404319 0.125000
388591 404319 0.125000
62164 404319 0.125000
115952 404506 0.333333
354293 404506 0.333333
41783 404506 0.333333
3456 404545 0.333333
274265 404545 0.333333
256627 404545 0.333333
227652 404585 0.200000
2348 404585 0.200000
32781 404585 0.200000
20561 404585 0.200000
189174 404585 0.200000
27451 404701 0.333333
346493 404701 0.333333
102198 404701 0.333333
171491 404752 0.100000
200196 404752 0.100000
126757 404752 0.100000
227747 404752 0.100000
387972 404752 0.100000
243469 404752 0.100000
32239 404752 0.100000
138428 404752 0.100000
73054 404752 0.100000
337503 404752 0.100000
311205 404851 0.100000
92198 404851 0.100000
302152 404851 0.100000
298476 404851 0.100000
403212 404851 0.100000
207857 404851 0.100000
222994 404851 0.100000
343957 404851 0.100000
217115 404851 0.100000
288252 404851 0.100000
77793 404936 0.200000
360260 404936 0.200000
107976 404936 0.200000
8619 404936 0.200000
382607 404936 0.200000
285880 405305 0.500000
341978 405305 0.500000
103232 405594 1.000000
359466 405757 0.500000
321951 405757 0.500000
266632 405823 0.250000
170945 405823 0.250000
389896 405823 0.250000
311601 405823 0.250000
207188 405926 0.500000
21166 405926 0.500000
376498 405956 0.250000
49243 405956 0.250000
4389 405956 0.250000
393054 405956 0.250000
355461 406110 0.100000
395464 406110 0.100000
105993 406110 0.100000
258569 406110 0.100000
272973 406110 0.100000
377006 406110 0.100000
94879 406110 0.100000
239954 406110 0.100000
223642 406110 0.100000
166143 406110 0.100000
382320 406220 0.500000
136948 406220 0.500000
309573 406305 0.125000
229510 406305 0.125000
205319 406305 0.125000
168720 406305 0.125000
25749 406305 0.125000
5238 406305 0.125000
261558 406305 0.125000
193790 406305 0.125000
362923 406380 0.250000
268565 406380 0.250000
293070 406380 0.250000
358591 406380 0.250000
95461 406413 0.111111
4262 406413 0.111111
329351 406413 0.111111
329392 406413 0.111111
360913 406413 0.111111
228180 406413 0.111111
162679 406413 0.111111
216154 406413 0.111111
319198 406413 0.111111
98112 406477 0.250000
65513 406477 0.250000
33492 406477 0.250000
292574 406477 0.250000
375097 406785 1.000000
34594 406858 0.142857
309474 406858 0.142857
381894 406858 0.142857
209646 406858 0.142857
374164 406858 0.142857
305721 406858 0.142857
95834 406858 0.142857
168720 406909 0.333333
406305 406909 0.333333
229510 406909 0.333333
312585 407071 0.250000
336521 407071 0.250000
403179 407071 0.250000
94558 407071 0.250000
315424 407628 0.200000
53482 407628 0.200000
177514 407628 0.200000
339438 407628 0.200000
127731 407628 0.200000
311842 407773 0.250000
359987 407773 0.250000
313452 407773 0.250000
55047 407773 0.250000
173156 407878 0.166667
136452 407878 0.166667
76457 407878 0.166667
104494 407878 0.166667
308223 407878 0.166667
30623 407878 0.166667
149985 408058 0.111111
222178 408058 0.111111
153287 408058 0.111111
308746 408058 0.111111
329470 408058 0.111111
109204 408058 0.111111
35284 408058 0.111111
59771 408058 0.111111
124094 408058 0.111111
383250 408158 0.500000
149495 408158 0.500000
74914 408215 0.200000
384358 408215 0.200000
50229 408215 0.200000
13083 408215 0.200000
161631 408215 0.200000
225413 408235 0.200000
404231 408235 0.200000
178472 408235 0.200000
250186 408235 0.200000
60469 408235 0.200000
30209 408265 0.090909
164515 408265 0.090909
186915 408265 0.090909
210884 408265 0.090909
244262 408265 0.090909
203336 408265 0.090909
44363 408265 0.090909
134925 408265 0.090909
59662 408265 0.090909
333869 408265 0.090909
115348 408265 0.090909
384553 408372 0.250000
139410 408372 0.250000
118909 408372 0.250000
255103 408372 0.250000
234224 408420 0.250000
157089 408420 0.250000
386376 408420 0.250000
194407 408420 0.250000
68704 408445 0.142857
222688 408445 0.142857
260488 408445 0.142857
338095 408445 0.142857
199476 408445 0.142857
349653 408445 0.142857
243994 408445 0.142857
176891 408596 0.333333
366590 408596 0.333333
201263 408596 0.333333
136208 408658 0.333333
179179 408658 0.333333
378414 408658 0.333333
331603 408758 0.250000
144221 408758 0.250000
188534 408758 0.250000
57455 408758 0.250000
181730 409202 0.250000
326739 409202 0.250000
326740 409202 0.250000
181734 409202 0.250000
181730 409204 0.200000
181734 409204 0.200000
409202 409204 0.200000
326739 409204 0.200000
326740 409204 0.200000
55464 409245 0.333333
18761 409245 0.333333
188145 409245 0.333333
386376 409317 0.500000
157089 409317 0.500000
313355 409415 0.333333
334990 409415 0.333333
180095 409415 0.333333
324952 409903 0.100000
59908 409903 0.100000
109351 409903 0.100000
148039 409903 0.100000
213292 409903 0.100000
317169 409903 0.100000
124819 409903 0.100000
102999 409903 0.100000
108504 409903 0.100000
157047 409903 0.100000
55464 410027 0.333333
18761 410027 0.333333
188145 410027 0.333333
363232 410079 0.250000
265606 410079 0.250000
414 410079 0.250000
31823 410079 0.250000
241574 410106 0.166667
21193 410106 0.166667
151531 410106 0.166667
74639 410106 0.166667
297110 410106 0.166667
133887 410106 0.166667
173156 410225 0.142857
136452 410225 0.142857
407878 410225 0.142857
76457 410225 0.142857
104494 410225 0.142857
308223 410225 0.142857
30623 410225 0.142857
367717 410401 1.000000
293389 410573 0.200000
13837 410573 0.200000
382801 410573 0.200000
15316 410573 0.200000
392824 410573 0.200000
367144 410601 1.000000
124819 410732 0.250000
59908 410732 0.250000
213292 410732 0.250000
102999 410732 0.250000
22967 410870 0.125000
290530 410870 0.125000
63725 410870 0.125000
281839 410870 0.125000
331860 410870 0.125000
260630 410870 0.125000
79671 410870 0.125000
160536 410870 0.125000
255303 410887 0.200000
193654 410887 0.200000
143608 410887 0.200000
98588 410887 0.200000
118943 410887 0.200000
289765 410927 0.200000
289766 410927 0.200000
398893 410927 0.200000
215767 410927 0.200000
285310 410927 0.200000
346403 410930 0.111111
289765 410930 0.111111
289766 410930 0.111111
398891 410930 0.111111
398893 410930 0.111111
410927 410930 0.111111
215767 410930 0.111111
346397 410930 0.111111
285310 410930 0.111111
143608 410943 0.333333
168570 410943 0.333333
193654 410943 0.333333
229019 411035 0.500000
332908 411035 0.500000
201249 411093 0.071429
181154 411093 0.071429
157659 411093 0.071429
143495 411093 0.071429
202731 411093 0.071429
211279 411093 0.071429
120977 411093 0.071429
140689 411093 0.071429
3123 411093 0.071429
175602 411093 0.071429
137880 411093 0.071429
273113 411093 0.071429
55674 411093 0.071429
120923 411093 0.071429
103232 411171 0.125000
215847 411171 0.125000
342410 411171 0.125000
272971 411171 0.125000
397772 411171 0.125000
154963 411171 0.125000
93974 411171 0.125000
33081 411171 0.125000
44315 411328 0.250000
292677 411328 0.250000
188735 411328 0.250000
29159 411328 0.250000
107976 411334 0.500000
382607 411334 0.500000
109891 411757 0.200000
182359 411757 0.200000
324599 411757 0.200000
259228 411757 0.200000
377757 411757 0.200000
118086 411766 0.166667
323498 411766 0.166667
32428 411766 0.166667
367483 411766 0.166667
170269 411766 0.166667
141599 411766 0.166667
113905 411938 0.333333
258181 411938 0.333333
339151 411938 0.333333
32451 412102 0.200000
46703 412102 0.200000
94931 412102 0.200000
76467 412102 0.200000
10902 412102 0.200000
254624 412129 0.142857
397777 412129 0.142857
82034 412129 0.142857
306515 412129 0.142857
374164 412129 0.142857
388342 412129 0.142857
399259 412129 0.142857
12500 412465 0.333333
213301 412465 0.333333
398742 412465 0.333333
179001 412528 0.500000
391697 412528 0.500000
193790 412670 0.333333
182430 412670 0.333333
228831 412670 0.333333
383515 412738 0.333333
160253 412738 0.333333
275230 412738 0.333333
389000 412780 0.200000
250924 412780 0.200000
372953 412780 0.200000
299770 412780 0.200000
183356 412780 0.200000
264496 412804 0.333333
349470 412804 0.333333
110279 412804 0.333333
256722 413141 0.333333
46300 413141 0.333333
340390 413141 0.333333
128901 413419 0.200000
341575 413419 0.200000
389644 413419 0.200000
4092 413419 0.200000
104191 413419 0.200000
381349 413433 0.166667
157258 413433 0.166667
62603 413433 0.166667
89325 413433 0.166667
205295 413433 0.166667
331412 413433 0.166667
10539 413495 0.250000
172940 413495 0.250000
212245 413495 0.250000
184803 413495 0.250000
62953 413664 0.333333
87721 413664 0.333333
396806 413664 0.333333
79592 413692 0.200000
367186 413692 0.200000
100920 413692 0.200000
361337 413692 0.200000
405823 413692 0.200000
413141 413751 0.500000
75175 413751 0.500000
390081 413860 0.333333
247194 413860 0.333333
342042 413860 0.333333
55464 413997 0.500000
326811 413997 0.500000
217696 414043 0.166667
26594 414043 0.166667
133904 414043 0.166667
238708 414043 0.166667
299828 414043 0.166667
248185 414043 0.166667
128608 414140 0.200000
373858 414140 0.200000
345744 414140 0.200000
335413 414140 0.200000
309623 414140 0.200000
20353 414330 0.200000
309698 414330 0.200000
130580 414330 0.200000
357847 414330 0.200000
267803 414330 0.200000
280767 414581 0.333333
138913 414581 0.333333
42039 414581 0.333333
396166 415253 0.333333
348108 415253 0.333333
372238 415253 0.333333
134939 415746 0.500000
348821 415746 0.500000
326818 415761 0.250000
392394 415761 0.250000
32514 415761 0.250000
107918 415761 0.250000
77793 415818 0.125000
100452 415818 0.125000
360260 415818 0.125000
411334 415818 0.125000
107976 415818 0.125000
8619 415818 0.125000
382607 415818 0.125000
327059 415818 0.125000
320914 416072 0.250000
68659 416072 0.250000
170107 416072 0.250000
266583 416072 0.250000
130923 416134 0.500000
57636 416134 0.500000
193216 416667 0.200000
75306 416667 0.200000
21397 416667 0.200000
202424 416667 0.200000
285022 416667 0.200000
383250 416793 0.333333
120294 416793 0.333333
75287 416793 0.333333
389000 416950 0.166667
275371 416950 0.166667
250924 416950 0.166667
412780 416950 0.166667
299770 416950 0.166667
183356 416950 0.166667
209787 416994 0.142857
332739 416994 0.142857
11462 416994 0.142857
319527 416994 0.142857
385265 416994 0.142857
318299 416994 0.142857
163294 416994 0.142857
16051 417199 0.250000
343351 417199 0.250000
237771 417199 0.250000
91627 417199 0.250000
77793 417210 0.200000
107976 417210 0.200000
415818 417210 0.200000
8619 417210 0.200000
382607 417210 0.200000
1602 417272 0.250000
365982 417272 0.250000
382058 417272 0.250000
330542 417272 0.250000
73 417573 0.333333
393723 417573 0.333333
142583 417573 0.333333
80153 417663 0.200000
25094 417663 0.200000
243289 417663 0.200000
30012 417663 0.200000
184191 417663 0.200000
369920 417695 0.333333
393849 417695 0.333333
345827 417695 0.333333
416072 417848 0.166667
376458 417848 0.166667
170107 417848 0.166667
320914 417848 0.166667
68659 417848 0.166667
50459 417848 0.166667
332908 417921 0.333333
38731 417921 0.333333
229019 417921 0.333333
77776 417972 0.250000
253298 417972 0.250000
60709 417972 0.250000
191527 417972 0.250000
139490 418046 0.333333
12517 418046 0.333333
65503 418046 0.333333
54528 418053 0.166667
259746 418053 0.166667
14245 418053 0.166667
144069 418053 0.166667
225226 418053 0.166667
310133 418053 0.166667
135302 418134 0.166667
166536 418134 0.166667
143438 418134 0.166667
235822 418134 0.166667
384060 418134 0.166667
72095 418134 0.166667
190820 418406 0.083333
23529 418406 0.083333
139178 418406 0.083333
65611 418406 0.083333
129804 418406 0.083333
164015 418406 0.083333
189107 418406 0.083333
80308 418406 0.083333
121302 418406 0.083333
335799 418406 0.083333
245977 418406 0.083333
112477 418406 0.083333
237027 418481 0.250000
280211 418481 0.250000
203701 418481 0.250000
255918 418481 0.250000
401575 418739 0.166667
12904 418739 0.166667
326441 418739 0.166667
221490 418739 0.166667
18493 418739 0.166667
199549 418739 0.166667
297608 418818 0.250000
343464 418818 0.250000
99122 418818 0.250000
10894 418818 0.250000
170756 419009 0.125000
271928 419009 0.125000
247467 419009 0.125000
389962 419009 0.125000
203633 419009 0.125000
222584 419009 0.125000
155770 419009 0.125000
67454 419009 0.125000
137880 419011 0.333333
411093 419011 0.333333
211279 419011 0.333333
110248 419123 0.250000
317941 419123 0.250000
287140 419123 0.250000
230005 419123 0.250000
42176 419212 0.142857
93547 419212 0.142857
375470 419212 0.142857
36240 419212 0.142857
181169 419212 0.142857
243284 419212 0.142857
344212 419212 0.142857
355712 419377 0.333333
126115 419377 0.333333
214684 419377 0.333333
143608 419483 0.250000
98588 419483 0.250000
193654 419483 0.250000
255303 419483 0.250000
224056 419643 0.333333
30849 419643 0.333333
173731 419643 0.333333
62953 419797 0.166667
186509 419797 0.166667
275408 419797 0.166667
111985 419797 0.166667
38006 419797 0.166667
62586 419797 0.166667
198913 420118 0.142857
164710 420118 0.142857
344715 420118 0.142857
163894 420118 0.142857
599 420118 0.142857
24701 420118 0.142857
78205 420118 0.142857
55464 420131 0.500000
326811 420131 0.500000
151034 420358 0.500000
335156 420358 0.500000
175208 420400 0.142857
11593 420400 0.142857
372073 420400 0.142857
222832 420400 0.142857
247703 420400 0.142857
102198 420400 0.142857
49271 420400 0.142857
394523 420467 0.500000
235924 420467 0.500000
118346 420513 0.250000
362923 420513 0.250000
34069 420513 0.250000
164375 420513 0.250000
181154 420629 0.076923
419011 420629 0.076923
157659 420629 0.076923
283022 420629 0.076923
211279 420629 0.076923
175602 420629 0.076923
3123 420629 0.076923
173171 420629 0.076923
411093 420629 0.076923
137880 420629 0.076923
273113 420629 0.076923
55674 420629 0.076923
120923 420629 0.076923
279360 420951 0.500000
94558 420951 0.500000
268035 421174 0.200000
4998 421174 0.200000
353578 421174 0.200000
336727 421174 0.200000
49151 421174 0.200000
124819 421255 0.333333
4365 421255 0.333333
356399 421255 0.333333
167906 421279 0.500000
288975 421279 0.500000
343737 421408 0.250000
397673 421408 0.250000
286350 421408 0.250000
26015 421408 0.250000
337558 421426 0.250000
47276 421426 0.250000
